median_aqi,pm25_days,unhealthy_days,resp_death_rate,Risk_Cluster
49,0,2,0.000315624,1
58,91,1,0.000263305,0
45,0,2,0.000145954,1
53,99,12,0.000331054,0
39,180,0,0.000267939,0
47,310,0,0.000156683,2
23,235,0,0.000189999,2
39,0,0,0.000188128,1
38,0,1,0.000426075,1
52,214,7,0.000312326,2
29,357,0,0.000157943,2
47,115,0,0.000236303,0
54,226,0,0.000287862,2
39,9,4,0.000278406,1
50,0,3,0.000243887,1
35,45,0,0.000123193,1
32,0,0,0.000178169,1
27,0,0,0.000215582,1
11,0,0,0.000204308,1
49,96,0,0.000177375,0
46,0,10,0.000169017,1
38,0,0,0.000150442,1
44,0,1,0.000298565,1
53,259,0,0.000230932,2
45,0,0,0.000173596,1
31,0,0,0.000473845,1
51,225,1,0.000183904,2
38,110,1,0.000252387,0
46,80,0,0.000249489,0
10,120,0,0.000200962,0
51,218,0,0.000238132,2
47,363,0,9.3e-05,2
52,239,0,0.0002123,2
48,358,2,0.000312366,2
51,243,0,0.000333408,2
30,107,0,0.000304433,0
34,0,0,0.000215594,1
15,43,0,8.05e-05,1
14,16,0,0.000205271,1
43,307,0,0.000273756,2
14,0,0,0.000268524,1
41,16,0,0.000167747,1
33,0,0,0.000243425,1
51,78,0,0.000233973,0
49,24,2,8.21e-05,1
52,118,0,0.000374749,0
51,219,0,0.000267166,2
47,255,0,0.000276546,2
39,90,0,0.000307951,0
30,91,0,0.000292971,0
53,275,0,0.000178202,2
25,113,0,0.000248924,0
37,242,0,0.000151669,2
22,27,0,0.000246577,1
40,45,0,0.000433064,1
39,183,0,0.000222046,0
44,102,0,0.000417998,0
40,0,0,0.000166254,1
52,294,0,0.000201971,2
43,0,1,0.000339889,1
41,0,1,0.000667369,1
40,147,0,0.000119744,0
42,232,0,0.000110005,2
66,294,2,0.000228355,2
53,280,0,0.00018909,2
39,0,1,0.000227147,1
46,329,0,0.000145502,2
46,203,0,8.05e-05,2
43,91,2,0.000236504,0
79,25,11,0.000211121,1
51,233,0,0.000279077,2
40,33,5,0.000184184,1
22,0,0,0.000341072,1
53,319,0,0.00015186,2
57,118,0,0.000387917,0
39,0,0,0.000316272,1
42,43,1,0.000289922,1
18,350,0,0.00023271,2
39,365,0,0.000318207,2
56,104,2,0.000366522,0
36,102,0,0.000519657,0
50,0,0,0.000357952,1
38,0,0,0.000330266,1
55,287,0,0.000156211,2
23,365,0,0.000265079,2
39,81,0,7.77e-05,0
47,0,0,0.000313391,1
6,0,0,0.000332887,1
27,131,2,0.000186613,0
39,118,0,0.000230324,0
36,344,1,0.000195829,2
38,208,0,0.000267626,2
47,0,3,0.000243449,1
36,0,2,0.000164402,1
44,0,0,0.000403238,1
21,113,0,0.000744316,0
42,207,0,0.000227433,2
22,120,0,0.000400982,0
8,0,0,0.000263767,1
33,176,0,0.000329827,0
42,117,1,0.000170368,0
36,0,0,0.000213018,1
21,0,0,0.000366909,1
44,0,2,0.000172713,1
15,0,0,0.000244485,1
46,103,3,0.000239801,0
10,0,0,0.000282944,1
37,365,2,0.000208657,2
11,120,0,0.000213001,0
22,365,2,0.00013812,2
45,262,0,0.000193391,2
38,54,0,0.000164729,1
36,0,0,0.00018378,1
42,237,0,0.000234857,2
43,280,0,0.000138807,2
41,79,0,0.000182751,0
59,345,0,0.000296741,2
64,172,11,0.000188746,0
57,251,6,0.000130166,2
35,0,0,0.000330001,1
50,356,1,0.000259854,2
41,98,0,0.000236225,0
45,0,0,0.000147529,1
34,0,0,0.00021796,1
41,99,0,0.000246876,0
38,256,0,0.000123883,2
38,46,0,0.000260886,1
38,0,0,0.000303929,1
44,0,1,0.000246752,1
42,187,0,0.00019345,0
8,97,0,0.000245684,0
53,195,2,0.000296825,0
60,309,0,0.000225468,2
42,0,0,0.000243897,1
38,126,2,0.000288419,0
44,24,4,0.000242244,1
53,241,0,0.000205784,2
54,311,0,0.000262528,2
58,267,3,0.000293744,2
15,0,0,9.4e-05,1
31,265,0,0.000126036,2
19,0,0,0.000311558,1
47,0,0,0.000201682,1
60,113,0,0.000139552,0
51,236,0,0.000283877,2
47,269,0,0.000376972,2
46,2,0,0.000246292,1
61,331,0,0.000229465,2
44,0,1,0.000219992,1
49,77,1,0.000509305,0
33,17,0,0.000224003,1
21,0,1,0.000174105,1
45,0,1,0.000209864,1
58,198,13,0.000116942,2
52,116,0,0.000208723,0
55,117,0,0.000370253,0
17,0,0,7.41e-05,1
40,0,0,0.000231703,1
52,327,0,0.000231429,2
72,145,21,0.00013687,0
43,0,0,0.000154844,1
45,49,0,0.00016642,1
33,94,0,0.000349346,0
45,0,0,0.000163065,1
56,119,0,0.000179929,0
44,0,3,0.000242927,1
56,120,0,0.000244484,0
38,0,0,0.000218678,1
45,0,0,0.000261197,1
36,354,24,0.000230074,2
51,92,0,0.00028366,0
57,114,0,0.000185689,0
54,283,0,0.000287687,2
41,0,1,0.000129103,1
49,129,1,0.000286381,0
52,119,0,0.000263622,0
40,247,0,9.49e-05,2
49,27,1,0.000184146,1
46,0,0,0.000280234,1
55,166,1,0.000257549,0
47,0,0,0.000238193,1
47,286,0,9.08e-05,2
43,175,0,0.000240069,0
38,154,3,0.000298421,0
48,0,0,0.000175666,1
60,332,0,0.000285125,2
43,0,0,0.000190336,1
16,0,0,0.000325947,1
37,85,5,0.000127233,0
55,295,0,0.000200862,2
48,316,0,0.000141852,2
51,111,0,0.000244829,0
44,0,0,0.000286983,1
52,274,0,0.000172521,2
50,2,0,0.000168925,1
38,335,0,0.000159433,2
54,149,9,0.000229109,0
40,74,0,0.000295183,0
53,105,0,0.000374059,0
40,0,0,0.000177991,1
10,125,0,0.000126919,0
39,115,0,0.000414037,0
19,30,0,0.000244023,1
48,1,0,0.000106349,1
38,0,0,0.000302285,1
55,114,0,0.000211181,0
29,236,0,0.000166006,2
20,28,0,0.000172146,1
31,108,0,0.000326694,0
7,117,0,0.000277347,0
49,35,0,0.000249801,1
12,0,0,5.74e-05,1
36,4,0,0.000297062,1
28,91,1,0.000278148,0
37,59,0,0.000320242,1
36,0,0,0.000287067,1
30,0,0,0.000172939,1
16,0,0,0.000253946,1
31,0,0,0.000277069,1
47,121,0,0.000265114,0
51,217,0,0.000223255,2
46,0,1,0.000398743,1
47,0,0,9.76e-05,1
57,251,10,9.6e-05,2
34,122,0,0.000165321,0
46,69,9,0.000248053,0
36,23,0,0.000216574,1
67,297,4,0.000205666,2
36,0,0,0.000197382,1
53,314,0,0.000210147,2
32,353,0,0.00038155,2
34,0,0,0.000304768,1
55,365,2,0.000283158,2
24,24,0,0.000336259,1
10,0,0,0.000279845,1
44,64,0,0.000249123,0
44,260,0,0.000123996,2
35,0,0,0.000459261,1
33,99,0,0.000158898,0
44,0,0,0.000233954,1
41,117,0,0.000195671,0
37,76,0,0.000294608,0
42,158,0,0.000199344,0
38,0,0,0.000245035,1
55,110,0,0.000144019,0
43,82,18,0.000232267,0
31,109,0,0.000166887,0
54,93,8,0.000283669,0
38,116,0,0.000448188,0
37,0,1,0.000136376,1
37,0,1,0.000285782,1
10,0,0,0.000246403,1
48,39,0,0.000234293,1
40,0,0,0.00014865,1
48,0,2,0.000246129,1
55,286,0,0.000260386,2
12,119,0,0.000118503,0
51,294,0,0.000197335,2
48,0,2,0.000254846,1
47,353,0,0.000460732,2
43,93,0,0.000289338,0
54,263,2,0.000202843,2
49,251,2,0.000249635,2
19,144,0,0.000255999,0
50,157,0,0.000154844,0
37,56,0,0.000228957,1
42,113,0,0.000432554,0
43,0,2,0.000201624,1
83,52,54,0.000152408,1
44,248,0,0.000292541,2
40,0,0,0.000303722,1
48,106,0,0.000200858,0
42,0,0,0.000137959,1
14,0,0,0.000244628,1
28,365,1,0.00026052,2
45,0,11,0.00023043,1
48,0,7,0.000227613,1
49,267,0,0.000140721,2
34,120,0,0.000151576,0
45,52,0,0.000242978,1
41,365,0,0.000202521,2
54,262,0,0.000137579,2
44,113,0,0.000131668,0
37,0,0,0.000205216,1
33,239,1,0.000103989,2
39,0,0,0.000213423,1
41,228,0,0.000213714,2
59,39,0,0.000184922,1
38,0,3,0.000269048,1
37,291,1,0.000113309,2
33,122,0,0.000407753,0
61,264,3,0.000217275,2
38,0,2,0.000352458,1
34,332,0,9.6e-05,2
56,59,0,0.000213897,1
48,65,0,0.000365768,0
47,177,0,0.000224473,0
39,0,0,0.000187168,1
60,251,8,0.000239307,2
18,22,0,7e-05,1
44,0,0,0.000155528,1
42,0,0,0.000374932,1
23,0,0,0.000176318,1
29,363,4,0.000287691,2
46,0,0,0.000351275,1
38,60,0,0.000257621,1
42,257,0,0.000152357,2
42,0,0,0.00012805,1
23,0,0,0.000260285,1
40,0,0,0.000240463,1
22,0,0,7.3e-05,1
13,0,0,3.87e-05,1
36,365,10,0.000180725,2
41,347,0,0.000368625,2
52,119,0,0.00020599,0
37,106,1,0.000143091,0
23,305,0,0.000317523,2
17,0,0,0.000263688,1
19,114,0,0.000210149,0
44,84,4,0.000176421,0
51,214,1,0.000194989,2
53,93,1,0.000204936,0
49,25,1,0.000201881,1
56,55,0,0.000308062,1
44,4,0,0.00025749,1
12,94,0,0.000252465,0
24,122,0,0.000239202,0
46,0,0,0.000333492,1
59,38,9,0.000110718,1
51,86,3,0.000299592,0
36,0,0,0.000205615,1
44,308,0,0.000158899,2
10,0,0,0.000431916,1
36,78,0,0.000279971,0
37,0,0,0.000259695,1
32,107,0,0.00019325,0
38,86,0,0.000249651,0
48,86,9,0.000227935,0
41,72,3,0.000178809,0
35,0,0,0.000149451,1
28,366,0,0.000143045,2
45,149,0,0.000197324,0
